DFT(Characterization),All of the diffusion barriers used for fitting our models are calculated using DFT performed with the Vienna Ab initio Simulation Package (VASP)
Vienna Ab initio Simulation Package(Characterization),All of the diffusion barriers used for fitting our models are calculated using DFT performed with the Vienna Ab initio Simulation Package (VASP)
VASP(Characterization),All of the diffusion barriers used for fitting our models are calculated using DFT performed with the Vienna Ab initio Simulation Package (VASP)
calendar aging(Property_Behavior),This clearly con?rms that calendar aging is dominant as most EVs spend up to 90% of their lifetime on parking lots.
ionic-conduction pathway(Structure),"As can be seen in Figure 2a, there is good general agreement between the topology of the ionic-conduction pathways and the result of BVEL."
BVEL(Characterization),"As can be seen in Figure 2a, there is good general agreement between the topology of the ionic-conduction pathways and the result of BVEL."
XGBoost(Characterization),We have obtained comprehensive results proving that the application of direct multi-step forecasting strategy using XGBoost represents a viable alternative to capture real-time the cell dynamics and predict the terminal voltage and SoC of Li-ion batteries exposed to dynamic loads.
terminal voltage(Property_Behavior),We have obtained comprehensive results proving that the application of direct multi-step forecasting strategy using XGBoost represents a viable alternative to capture real-time the cell dynamics and predict the terminal voltage and SoC of Li-ion batteries exposed to dynamic loads.
SoC(Property_Behavior),We have obtained comprehensive results proving that the application of direct multi-step forecasting strategy using XGBoost represents a viable alternative to capture real-time the cell dynamics and predict the terminal voltage and SoC of Li-ion batteries exposed to dynamic loads.
BMS(Application),"Moreover, it may give a sufficient basis for BMS applications."
terminal voltage(Property_Behavior),"The terminal voltage output is governed by a combination of electric overpotential, electrode thermodyanmics, and Butler-Volmer kinetics, yielding:"
C/20(Condition),"While this model has not been extensively validated for other battery lifetime prediction tasks, Sulzer et al. demonstrated that variance from C/20 discharges is correlated with cycle life for NMC/graphite cells, which suggests that the variance feature generalizes to other datasets with more complex cell chemistries than LFP/graphite (note that this work uses the untransformed variance as opposed to the lg-transformed variance)."
NMC(Composition),"While this model has not been extensively validated for other battery lifetime prediction tasks, Sulzer et al. demonstrated that variance from C/20 discharges is correlated with cycle life for NMC/graphite cells, which suggests that the variance feature generalizes to other datasets with more complex cell chemistries than LFP/graphite (note that this work uses the untransformed variance as opposed to the lg-transformed variance)."
graphite(Composition),"While this model has not been extensively validated for other battery lifetime prediction tasks, Sulzer et al. demonstrated that variance from C/20 discharges is correlated with cycle life for NMC/graphite cells, which suggests that the variance feature generalizes to other datasets with more complex cell chemistries than LFP/graphite (note that this work uses the untransformed variance as opposed to the lg-transformed variance)."
LFP(Composition),"While this model has not been extensively validated for other battery lifetime prediction tasks, Sulzer et al. demonstrated that variance from C/20 discharges is correlated with cycle life for NMC/graphite cells, which suggests that the variance feature generalizes to other datasets with more complex cell chemistries than LFP/graphite (note that this work uses the untransformed variance as opposed to the lg-transformed variance)."
graphite(Composition),"While this model has not been extensively validated for other battery lifetime prediction tasks, Sulzer et al. demonstrated that variance from C/20 discharges is correlated with cycle life for NMC/graphite cells, which suggests that the variance feature generalizes to other datasets with more complex cell chemistries than LFP/graphite (note that this work uses the untransformed variance as opposed to the lg-transformed variance)."
pseudo-2D model(Characterization),"In pseudo-2D models, the DFN model is well-favoured in finite element electrodes are modelled by the framework of porous electrode theory which treats the electrodes as homogeneous multiphase system [36]."
