cubic,JJ,B-Structure
cell,NN,I-Structure
belonging,VBG,O
to,TO,O
the,DT,O
atom,NN,B-Structure
gr.,NN,I-Structure
P213,NNP,I-Structure
III,VBZ,O
Scale,VBN,O
arrow,.,O
 , , 
Both,DT,O
rhombohedral,JJ,B-Structure
and,CC,O
cubic,JJ,B-Structure
modifications,NNS,I-Structure
are,VBP,O
observed,VBN,O
in,IN,O
phosphates,NNS,B-Feature
containing,VBG,O
cations,NNS,B-Composition
in,IN,O
the,DT,O
oxidation,NN,B-Property
states,NNS,I-Property
from,IN,O
+,$,B-Property
4,CD,I-Property
to,TO,O
+,VB,B-Property
1,CD,I-Property
.,.,O
 , , 
significant,DT,O
structural,JJ,B-Structure
and,CC,O
cubic,JJ,B-Structure
modifications,NNS,I-Structure
are,VBP,O
observed,VBN,O
in,IN,O
phosphates,NNS,B-Feature
containing,VBG,O
cations,NNS,B-Composition
in,IN,O
the,DT,O
oxidation,NN,B-Property
states,NNS,I-Property
from,IN,O
âĪĴ,$,B-Property
1,CD,I-Property
to,TO,O
âĪĴ,VB,B-Property
1,CD,I-Property
+.,.,O
 , , 
The,DT,O
Fe(OH)3,NNP,B-Composition
precipitate,NN,O
was,VBD,O
dried,VBN,O
at,IN,O
110<nUm>,CD,B-Condition
",",",",O
then,RB,O
ground,NN,B-Processing
in,IN,O
an,DT,O
agate,NN,B-Condition
mortar,NN,I-Condition
",",",",O
and,CC,O
calcined,VBD,B-Processing
at,IN,O
500<nUm>,CD,B-Condition
for,IN,O
5,CD,B-Condition
h,NN,I-Condition
until,IN,O
Fe2O3,NNP,B-Composition
oxide,NN,I-Composition
was,VBD,O
formed,VBN,O
.,.,O
 , , 
The,DT,O
calcium,NNP,B-Composition
precipitate,NN,O
was,VBD,O
dried,VBN,O
atem,IN,O
110<nUm>,CD,B-Condition
",",",",O
then,RB,O
placed,NN,B-Processing
in,IN,O
a,DT,O
agate,NN,B-Condition
container,NN,I-Condition
",",",",O
and,CC,O
calcined,VBD,B-Processing
atem,IN,O
500<nUm>,CD,B-Condition
in,IN,O
5,CD,B-Condition
h,NN,I-Condition
until,IN,O
magnesium,NNP,B-Composition
oxide,NN,I-Composition
was,VBD,O
formed,VBN,O
.,.,O
 , , 
Chromium,NNP,B-Composition
oxide,NN,I-Composition
was,VBD,O
obtained,VBN,O
by,IN,O
decomposition,NN,B-Property
of,IN,O
bichromate,NN,B-Feature
of,IN,O
ammonium,NN,B-Feature
according,VBG,O
to,TO,O
the,DT,O
reaction,NN,B-Property
(NH4)2Cr2O7,NNP,B-Composition
-->,NNP,O
Cr2O3,NNP,B-Property
+,NNP,I-Property
N2,NNP,I-Property
+,VBD,I-Property
4H2O,CD,I-Property
.,.,O
 , , 
Chromium,NNP,B-Composition
oxide,NN,I-Composition
was,VBD,O
degraded,VBN,O
by,IN,O
decomposition,NN,B-Property
and,IN,O
bichromate,NN,B-Feature
and,IN,O
reacted,NN,B-Feature
according,VBG,O
to,TO,O
the,DT,O
reaction,NN,B-Property
parameters,NNP,B-Composition
-->,NNP,O
Cr2O3,NNP,B-Property
+,NNP,I-Property
N2,NNP,I-Property
+,VBD,I-Property
4H2O,CD,I-Property
.,.,O
 , , 
The,DT,O
bichromate,NN,B-Feature
(NH4)2Cr2O7,NN,B-Composition
",",",",O
ground,NN,B-Processing
into,IN,O
a,DT,O
powder,NN,O
",",",",O
was,VBD,O
placed,VBN,O
in,IN,O
a,DT,O
large,JJ,O
porcelain,NN,O
cup,NN,O
",",",",O
some,DT,O
drops,NNS,O
of,IN,O
ethyl,JJ,B-Composition
alcohol,NN,I-Composition
were,VBD,O
added,VBN,O
",",",",O
and,CC,O
the,DT,O
mixture,NN,O
obtained,VBN,O
was,VBD,O
fired,VBN,B-Processing
.,.,O
 , , 
(,DT,O
bichromate,NN,B-Feature
mixture,NN,B-Composition
"),",",",O
ground,NN,B-Processing
into,IN,O
a,DT,O
mixture,NN,O
"),",",",O
was,VBD,O
placed,VBN,O
in,IN,O
a,DT,O
large,JJ,O
porcelain,NN,O
cup,NN,O
"),",",",O
some,DT,O
amount,NNS,O
of,IN,O
ethyl,JJ,B-Composition
alcohol,NN,I-Composition
were,VBD,O
added,VBN,O
"),",",",O
and,CC,O
any,DT,O
mixture,NN,O
obtained,VBN,O
was,VBD,O
fired,VBN,B-Processing
.,.,O
 , , 
Tantalum,NNP,B-Composition
oxide,NN,I-Composition
was,VBD,O
obtained,VBN,O
by,IN,O
burning,VBG,B-Processing
shavings,NNS,O
of,IN,O
metallic,JJ,B-Composition
tantalum,NN,I-Composition
in,IN,O
air,NN,B-Condition
at,IN,O
600,CD,B-Condition
to,TO,O
700,CD,B-Condition
C,NNP,I-Condition
.,.,O
 , , 
Tantalum,NNP,B-Composition
oxide,NN,I-Composition
was,VBD,O
obtained,VBN,O
by,IN,O
burning,VBG,B-Processing
sulfur,NNS,O
using,IN,O
metallic,JJ,B-Composition
tantalum,NN,I-Composition
in,IN,O
water,NN,B-Condition
at,IN,O
600,CD,B-Condition
to,TO,O
700,CD,B-Condition
ppm,NNP,I-Condition
.,.,O
 , , 
To,TO,O
synthesize,VB,O
Fe2O3,NNP,B-Composition
",",",",O
200,CD,B-Condition
g,NN,I-Condition
of,IN,O
FeCl3,NNP,B-Composition
6H2O,CD,I-Composition
(,(,O
analytical,JJ,B-Feature
-,:,O
purity,NN,B-Property
grade,NN,I-Property
),),O
were,VBD,O
dissolved,VBN,O
in,IN,O
1,CD,O
l,NN,O
of,IN,O
distilled,JJ,B-Composition
water,NN,I-Composition
and,CC,O
heated,VBD,B-Processing
to,TO,O
70,CD,B-Condition
C,NNP,I-Condition
.,.,O
 , , 
To,TO,O
synthesize,VB,O
hydrogen,NNP,B-Composition
",",",",O
200,CD,B-Condition
rox,NN,I-Condition
of,IN,O
sodium,NNP,B-Composition
6H2O,CD,I-Composition
(,(,O
analytical,JJ,B-Feature
-,:,O
purity,NN,B-Property
grade,NN,I-Property
),),O
were,VBD,O
diluted,VBN,O
in,IN,O
200,CD,O
l,NN,O
of,IN,O
distilled,JJ,B-Composition
water,NN,I-Composition
and,CC,O
heated,VBD,B-Processing
to,TO,O
70,CD,B-Condition
C,NNP,I-Condition
.,.,O
 , , 
Then,RB,O
",",",",O
500,CD,B-Condition
ml,NN,I-Condition
of,IN,O
5-,JJ,B-Condition
%,NN,I-Condition
solution,NN,O
of,IN,O
NH4OH,NNP,B-Composition
(,(,O
analytic,JJ,O
grade,NN,O
),),O
was,VBD,O
added,VBN,O
to,TO,O
the,DT,O
solution,NN,O
obtained,VBN,O
from,IN,O
a,DT,O
drop,NN,O
funnel,NN,O
with,IN,O
intense,JJ,B-Processing
stirring,NN,I-Processing
.,.,O
 , , 
Then,RB,O
approximately,",",O
500,CD,B-Condition
ml,NN,I-Condition
/,IN,O
50,JJ,B-Condition
%,NN,I-Condition
solution,NN,O
/,IN,O
NH4OH,NNP,B-Composition
(,(,O
chlorine,JJ,O
grade,NN,O
),),O
are,VBD,O
added,VBN,O
to,TO,O
the,DT,O
solution,NN,O
obtained,VBN,O
from,IN,O
ther,DT,O
drop,NN,O
funnel,NN,O
with,IN,O
intense,JJ,B-Processing
heating,NN,I-Processing
.,.,O
 , , 
The,DT,O
resulting,VBG,O
precipitate,NN,B-Feature
Fe(OH)3,NNP,B-Composition
was,VBD,O
washed,VBN,O
on,IN,O
a,DT,O
Buchner,NNP,O
funnel,NN,O
to,TO,O
a,DT,O
negative,JJ,B-Property
reaction,NN,I-Property
of,IN,O
the,DT,O
washing,JJ,O
water,NN,O
with,IN,O
NO3,NNP,B-Composition
anions,NNS,I-Composition
(,(,O
diphenylamine,JJ,B-Composition
test,NN,O
),),O
.,.,O
 , , 
The,DT,O
radioactive,VBG,O
precipitate,NN,B-Feature
Fe(OH)3,NNP,B-Composition
was,VBD,O
washed,VBN,O
in,IN,O
a,DT,O
Buchner,NNP,O
funnel,NN,O
after,TO,O
a,DT,O
negative,JJ,B-Property
reaction,NN,I-Property
of,IN,O
the,DT,O
washing,JJ,O
water,NN,O
with,IN,O
NO3,NNP,B-Composition
solution,NNS,I-Composition
(,(,O
diphenylamine,JJ,B-Composition
test,NN,O
),),O
.,.,O
 , , 
The,DT,O
compounds,NNS,B-Feature
synthesized,VBN,O
were,VBD,O
crystalline,JJ,B-Feature
powders,NNS,I-Feature
.,.,O
 , , 
organic,DT,O
substances,NNS,B-Feature
transform,VBN,O
into,VBD,O
crystalline,JJ,B-Feature
substances,NNS,I-Feature
.,.,O
 , , 
Aluminum-,NNP,B-Composition
",",",",O
chromium-,NN,B-Composition
",",",",O
and,CC,O
iron,NN,B-Composition
containing,VBG,O
compounds,NNS,B-Feature
were,VBD,O
",",",",O
respectively,RB,O
",",",",O
colorless,NN,O
",",",",O
green,JJ,O
",",",",O
and,CC,O
beige,NN,O
with,IN,O
a,DT,O
pink,NN,O
tint,NN,O
.,.,O
 , , 
Aluminum-,NNP,B-Composition
",",",",O
chromium-,NN,B-Composition
",",",",O
reactive,CC,O
compounds,NN,B-Composition
containing,VBG,O
compounds,NNS,B-Feature
were,VBD,O
",",",",O
respectively,RB,O
",",",",O
purple,NN,O
",",",",O
green,JJ,O
",",",",O
reactive,CC,O
yellow,NN,O
bell,IN,O
a,DT,O
pink,NN,O
tint,NN,O
.,.,O
 , , 
The,DT,O
samples,NNS,O
of,IN,O
the,DT,O
phosphates,NNS,B-Feature
prepared,VBD,O
",",",",O
assigned,VBN,O
to,TO,O
the,DT,O
rhombohedral,JJ,B-Structure
and,CC,O
cubic,JJ,B-Structure
structural,JJ,I-Structure
modifications,NNS,I-Structure
in,IN,O
accordance,NN,O
with,IN,O
the,DT,O
X-ray,JJ,B-Characterization
diffraction,NN,I-Characterization
data,NNS,O
",",",",O
were,VBD,O
also,RB,O
characterized,VBN,O
by,IN,O
IR,NNP,B-Characterization
spectroscopy,NN,I-Characterization
.,.,O
 , , 
The,DT,O
samples,NNS,O
of,IN,O
sodium,DT,O
phosphates,NNS,B-Feature
complexes,VBD,O
",",",",O
assigned,VBN,O
to,TO,O
sodium,DT,O
rhombohedral,JJ,B-Structure
and,CC,O
undergoing,JJ,B-Structure
structural,JJ,I-Structure
modifications,NNS,I-Structure
by,IN,O
accordance,NN,O
with,IN,O
sodium,DT,O
IR,JJ,B-Characterization
imaging,NN,I-Characterization
data,NNS,O
",",",",O
were,VBD,O
also,RB,O
characterized,VBN,O
by,IN,O
IR,NNP,B-Characterization
measurements,NN,I-Characterization
.,.,O
 , , 
The,DT,O
X-ray,JJ,B-Characterization
powder,NN,I-Characterization
data,NNS,O
suggest,VBP,O
that,IN,O
the,DT,O
formation,NN,O
of,IN,O
crystalline,NN,O
products,NNS,O
occurred,VBD,O
at,IN,O
800,CD,B-Condition
to,TO,O
900,CD,B-Condition
C,NNP,I-Condition
.,.,O
 , , 
The,DT,O
X-ray,JJ,B-Characterization
powder,NN,I-Characterization
data,NNS,O
suggest,VBP,O
where,IN,O
the,DT,O
oxidation,NN,O
of,IN,O
sulfur,NN,O
products,NNS,O
occurred,VBD,O
at,IN,O
800,CD,B-Condition
ÃĹ,TO,O
900,CD,B-Condition
ppm,NNP,I-Condition
.,.,O
 , , 
A,DT,O
further,JJ,O
increase,NN,O
in,IN,O
temperature,NN,B-Condition
to,TO,O
1000,CD,B-Condition
C,NNP,I-Condition
led,VBD,O
to,TO,O
an,DT,O
increase,NN,O
in,IN,O
the,DT,O
intensity,NN,B-Property
of,IN,O
reflections,NNS,B-Property
.,.,O
 , , 
A,DT,O
further,JJ,O
increase,NN,O
in,IN,O
temperature,NN,B-Condition
to,TO,O
1000,CD,B-Condition
C,NNP,I-Condition
due,VBD,O
to,TO,O
a,DT,O
increase,NN,O
in,IN,O
the,DT,O
variability,NN,B-Property
in,IN,O
precipitation,NNS,B-Property
...,.,O
 , , 
The,DT,O
samples,NNS,O
of,IN,O
phosphates,NNS,B-Feature
obtained,VBN,O
were,VBD,O
investigated,VBN,O
by,IN,O
X-ray,JJ,B-Characterization
diffraction,NN,I-Characterization
(,(,O
including,VBG,O
high,JJ,B-Characterization
-,:,I-Characterization
temperature,NN,I-Characterization
diffraction,NN,I-Characterization
),),O
and,CC,O
IR,NNP,B-Characterization
spectroscopy,NN,I-Characterization
.,.,O
 , , 
The,DT,O
samples,NNS,O
of,IN,O
phosphates,NNS,B-Feature
obtained,VBN,O
were,VBD,O
detected,VBN,O
by,IN,O
X-ray,JJ,B-Characterization
emission,NN,I-Characterization
(,(,O
including,VBG,O
high,JJ,B-Characterization
plasma,:,I-Characterization
temperature,NN,I-Characterization
emission,NN,I-Characterization
"),",),O
through,CC,O
IR,NNP,B-Characterization
spectroscopy,NN,I-Characterization
.,.,O
 , , 
X-ray,JJ,B-Characterization
diffraction,NN,I-Characterization
patterns,NNS,I-Characterization
of,IN,O
phosphates,NNS,B-Feature
were,VBD,O
recorded,VBN,O
on,IN,O
a,DT,O
DRON,NNP,O
-,:,O
3,CD,O
diffractometer,NN,O
using,VBG,O
1.54178,CD,O
at,IN,O
room,NN,B-Condition
temperature,NN,I-Condition
in,IN,O
the,DT,O
angle,NN,B-Property
range,NN,O
from,IN,O
11,CD,B-Property
to,TO,O
50,CD,B-Property
.,.,O
 , , 
X-ray,JJ,B-Characterization
diffraction,NN,I-Characterization
rates,NNS,I-Characterization
of,IN,O
light,NNS,B-Feature
absorption,VBD,O
recorded,VBN,O
on,IN,O
a,DT,O
3,NNP,O
x,:,O
3,CD,O
diffractometer,NN,O
using,VBG,O
1.54178,CD,O
at,IN,O
room,NN,B-Condition
temperature,NN,I-Condition
ld,IN,O
the,DT,O
angle,NN,B-Property
ranged,NN,O
from,IN,O
11,CD,B-Property
to,TO,O
50,CD,B-Property
.,.,O
 , , 
According,VBG,O
to,TO,O
the,DT,O
factor,NN,B-Characterization
-,:,I-Characterization
group,NN,I-Characterization
analysis,NN,I-Characterization
of,IN,O
the,DT,O
vibrations,NNS,B-Property
of,IN,O
the,DT,O
tetrahedral,JJ,B-Structure
ion,NN,I-Structure
with,IN,O
the,DT,O
positional,JJ,O
C1,NNP,B-Structure
symmetry,NN,I-Structure
in,IN,O
the,DT,O
sp.,NN,B-Structure
gr.,NN,I-Structure
P213,NNP,I-Structure
(,(,O
the,DT,O
factor,NN,O
group,NN,O
T,NNP,O
),),O
",",",",O
the,DT,O
spectrum,NN,B-Property
should,MD,O
contain,VB,O
three,CD,O
bands,NNS,B-Property
of,IN,O
vibrations,NNS,B-Property
",",",",O
 , , 
According,VBG,O
To,TO,O
linear,DT,O
factor,NN,B-Characterization
-,:,I-Characterization
rank,NN,I-Characterization
analysis,NN,I-Characterization
of,IN,O
linear,DT,O
vibrations,NNS,B-Property
of,IN,O
linear,DT,O
tetrahedral,JJ,B-Structure
ion,NN,I-Structure
To,IN,O
linear,DT,O
positional,JJ,O
C1,NNP,B-Structure
symmetry,NN,I-Structure
in,IN,O
linear,DT,O
sp.,NN,B-Structure
(,NN,I-Structure
P213,NNP,I-Structure
(,(,O
linear,DT,O
factor,NN,O
rank,NN,O
matrix,NNP,O
),),O
"),",",",O
linear,DT,O
spectrum,NN,B-Property
should,MD,O
contain,VB,O
three,CD,O
bands,NNS,B-Property
of,IN,O
vibrations,NNS,B-Property
"),",",",O
 , , 
bands,NNS,B-Property
of,IN,O
vibrations,NNS,B-Property
",",",",O
one,CD,O
band,NN,B-Property
of,IN,O
vibrations,NNS,B-Property
",",",",O
and,CC,O
two,CD,O
bands,NNS,B-Property
of,IN,O
vibrations,NNS,B-Property
.,.,O
 , , 
Band,NNS,B-Property
indicate,IN,O
metals,NNS,B-Property
",",",",O
one,CD,O
band,NN,B-Property
indicate,IN,O
metals,NNS,B-Property
",",",",O
and,CC,O
two,CD,O
Band,NNS,B-Property
indicate,IN,O
metals,NNS,B-Property
.,.,O
 , , 
The,DT,O
thus,RB,O
prepared,JJ,O
niobium,NN,B-Composition
",",",",O
tantalum,NN,B-Composition
",",",",O
iron,NN,B-Composition
",",",",O
and,CC,O
chromium,NN,B-Composition
oxides,NNS,I-Composition
were,VBD,O
identified,VBN,O
by,IN,O
X-ray,JJ,B-Characterization
diffraction,NN,I-Characterization
.,.,O
 , , 
The,DT,O
thus,RB,O
named,JJ,O
niobium,NN,B-Composition
metals,",",O
platinum,NN,B-Composition
metals,",",O
iron,NN,B-Composition
metals,",",O
and,CC,O
nickel,NN,B-Composition
oxides,NNS,I-Composition
were,VBD,O
identified,VBN,O
through,IN,O
X-ray,JJ,B-Characterization
diffraction,NN,I-Characterization
:,.,O
 , , 
A,DT,O
characteristic,JJ,O
fragment,NN,O
of,IN,O
the,DT,O
frameworks,NNS,O
of,IN,O
the,DT,O
rhombohedral,JJ,B-Structure
and,CC,O
cubic,JJ,B-Structure
modifications,NNS,I-Structure
of,IN,O
[T2(PO4)3],NN,B-Composition
is,VBZ,O
a,DT,O
dimer,NN,O
composed,VBN,O
of,IN,O
two,CD,O
TO6,NNP,B-Structure
octahedra,NN,I-Structure
linked,VBN,O
by,IN,O
three,CD,B-Structure
bridge,NN,I-Structure
PO4,NNP,I-Structure
tetrahedra,NN,I-Structure
.,.,O
 , , 
A,DT,O
characteristic,JJ,O
fragment,NN,O
of,IN,O
the,DT,O
nucleus,NNS,O
of,IN,O
the,DT,O
rhombohedral,JJ,B-Structure
and,CC,O
cubic,JJ,B-Structure
modifications,NNS,I-Structure
of,IN,O
[T2(PO4)3],NN,B-Composition
is,VBZ,O
a,DT,O
dimer,NN,O
composed,VBN,O
of,IN,O
two,CD,O
TO6,NNP,B-Structure
octahedra,NN,I-Structure
linked,VBN,O
by,IN,O
three,CD,B-Structure
adjacent,NN,I-Structure
PO4,NNP,I-Structure
domains,NN,I-Structure
.,.,O
 , , 
Aggregation,NN,O
of,IN,O
polyhedra,NN,B-Structure
into,IN,O
a,DT,O
3D,CD,B-Structure
framework,NN,I-Structure
occurs,NN,O
in,IN,O
both,DT,O
cases,NNS,O
by,IN,O
sharing,VBG,O
terminal,JJ,O
oxygen,NN,B-Composition
atoms,NNS,I-Composition
of,IN,O
neighboring,VBG,O
dimers,NNS,B-Structure
.,.,O
 , , 
ization,NN,O
of,IN,O
polyhedra,NN,B-Structure
into,IN,O
rib,DT,O
coherent,CD,B-Structure
framework,NN,I-Structure
occurs,NN,O
in,IN,O
both,DT,O
cases,NNS,O
by,IN,O
sharing,VBG,O
terminal,JJ,O
hydrogen,NN,B-Composition
states,NNS,I-Composition
of,IN,O
neighboring,VBG,O
states,NNS,B-Structure
.,.,O
 , , 
Individuality,NN,O
of,IN,O
the,DT,O
architectural,JJ,O
motif,NN,O
of,IN,O
these,DT,O
structural,JJ,O
types,NNS,O
is,VBZ,O
determined,VBN,O
by,IN,O
the,DT,O
mutual,JJ,O
position,NN,O
of,IN,O
TO6,NNP,B-Structure
and,CC,O
PO4,NNP,B-Structure
polyhedra,NN,I-Structure
.,.,O
 , , 
Individuality,NN,O
of,IN,O
a,DT,O
spectral,JJ,O
motif,NN,O
of,IN,O
three,DT,O
structural,JJ,O
layers,NNS,O
is,VBZ,O
determined,VBN,O
by,IN,O
a,DT,O
mutual,JJ,O
position,NN,O
of,IN,O
TO6,NNP,B-Structure
âĨĴ,CC,O
PO4,NNP,B-Structure
A,NN,I-Structure
.,.,O
 , , 
The,DT,O
behavior,NN,B-Property
of,IN,O
phosphates,NNS,B-Feature
upon,IN,O
heating,NN,B-Processing
was,VBD,O
studied,VBN,O
on,IN,O
a,DT,O
DRON-3M,JJ,B-Characterization
diffractometer,NN,I-Characterization
(,(,O
CuK,NNP,O
filtered,VBN,O
radiation,NN,O
),),O
with,IN,O
a,DT,O
high,JJ,B-Condition
-,:,I-Condition
temperature,NN,I-Condition
attachment,NN,I-Condition
URVT,NNP,I-Condition
-,:,I-Condition
1500,CD,I-Condition
.,.,O
 , , 
The,DT,O
behavior,NN,B-Property
where,IN,O
phosphates,NNS,B-Feature
bind,IN,O
olate,NN,B-Processing
was,VBD,O
studied,VBN,O
on,IN,O
a,DT,O
DRON-3M,JJ,B-Characterization
diffractometer,NN,I-Characterization
(,(,O
CuK,NNP,O
filtered,VBN,O
Si,NN,O
"),",),O
with,IN,O
a,DT,O
high,JJ,B-Condition
-,:,I-Condition
intensity,NN,I-Condition
attachment,NN,I-Condition
URVT,NNP,I-Condition
-,:,I-Condition
1500,CD,I-Condition
.,.,O
 , , 
From,IN,O
an,DT,O
analysis,NN,O
of,IN,O
the,DT,O
interatomic,JJ,B-Property
distances,NNS,I-Property
in,IN,O
NZP,NNP,B-Feature
phosphates,NNS,I-Feature
of,IN,O
titanium,NN,B-Composition
and,CC,O
alkali,JJ,B-Feature
metals,NNS,I-Feature
",",",",O
it,PRP,O
is,VBZ,O
evident,JJ,O
that,IN,O
the,DT,O
framework,NN,O
cation,NN,B-Composition
oxygen,NN,I-Composition
bond,NN,B-Property
lengths,NNS,I-Property
are,VBP,O
only,RB,O
weakly,RB,O
affected,VBN,O
by,IN,O
the,DT,O
extraframework,NN,O
cation,NN,B-Property
radius,NN,I-Property
.,.,O
 , , 
From,IN,O
an,DT,O
analysis,NN,O
of,IN,O
the,DT,O
intermediate,JJ,B-Property
bonds,NNS,I-Property
in,IN,O
NZP,NNP,B-Feature
phosphates,NNS,I-Feature
of,IN,O
lithium,NN,B-Composition
and,CC,O
alkali,JJ,B-Feature
metals,NNS,I-Feature
",",",",O
it,PRP,O
ance,VBZ,O
evident,JJ,O
that,IN,O
the,DT,O
framework,NN,O
and,NN,B-Composition
oxygen,NN,I-Composition
atom,NN,B-Property
lengths,NNS,I-Property
are,VBP,O
only,RB,O
weakly,RB,O
affected,VBN,O
by,IN,O
the,DT,O
extraframework,NN,O
and,NN,B-Property
radius,NN,I-Property
.,.,O
 , , 
This,DT,O
weak,JJ,O
effect,NN,O
is,VBZ,O
due,JJ,O
to,TO,O
the,DT,O
fact,NN,O
that,IN,O
the,DT,O
covalent,JJ,B-Property
chemical,NN,I-Property
bonds,NNS,I-Property
in,IN,O
the,DT,O
framework,NN,O
are,VBP,O
far,RB,O
stronger,JJR,O
than,IN,O
the,DT,O
bonds,NNS,B-Property
formed,VBN,O
by,IN,O
the,DT,O
extraframework,NN,O
cations,NNS,B-Composition
.,.,O
 , , 
This,DT,O
binding,JJ,O
effect,NN,O
is,VBZ,O
due,JJ,O
of,TO,O
our,DT,O
fact,NN,O
that,IN,O
our,DT,O
covalent,JJ,B-Property
quantum,NN,I-Property
bonds,NNS,I-Property
in,IN,O
our,DT,O
framework,NN,O
remain,VBP,O
far,RB,O
stronger,JJR,O
than,IN,O
our,DT,O
bonds,NNS,B-Property
formed,VBN,O
by,IN,O
our,DT,O
extraframework,NN,O
cations,NNS,B-Composition
.,.,O
 , , 
The,DT,O
characteristic,JJ,O
feature,NN,O
of,IN,O
the,DT,O
NZP,NNP,B-Feature
compounds,NNS,I-Feature
is,VBZ,O
the,DT,O
geometric,JJ,O
possibility,NN,O
of,IN,O
cation,NN,B-Property
exchange,NN,I-Property
between,IN,O
the,DT,O
extraframework,NN,O
positions,NNS,O
.,.,O
 , , 
The,DT,O
characteristic,JJ,O
feature,NN,O
of,IN,O
the,DT,O
NZP,NNP,B-Feature
diagrams,NNS,I-Feature
ure,VBZ,O
the,DT,O
geometric,JJ,O
possibility,NN,O
of,IN,O
cation,NN,B-Property
exchange,NN,I-Property
between,IN,O
the,DT,O
extraframework,NN,O
positions,NNS,O
.,.,O
 , , 
The,DT,O
interstices,NNS,B-Structure
account,VBP,O
for,IN,O
a,DT,O
significant,JJ,O
volume,NN,O
of,IN,O
the,DT,O
framework,NN,O
;,:,O
they,PRP,O
penetrate,VBP,O
the,DT,O
NZP,NNP,B-Feature
framework,NN,I-Feature
",",",",O
creating,VBG,O
favorable,JJ,O
conditions,NNS,O
for,IN,O
ionic,JJ,B-Property
conductivity,NN,I-Property
.,.,O
 , , 
The,DT,O
ions,NNS,B-Structure
account,VBP,O
for,IN,O
bu,DT,O
asing,JJ,O
volume,NN,O
through,IN,O
the,DT,O
framework,NN,O
;,:,O
they,PRP,O
penetrate,VBP,O
the,DT,O
NZP,NNP,B-Feature
framework,NN,I-Feature
"(),",",",O
creating,VBG,O
favorable,JJ,O
mechanisms,NNS,O
for,IN,O
ionic,JJ,B-Property
conductivity,NN,I-Property
().,.,O
 , , 
X-ray,JJ,B-Characterization
powder,NN,I-Characterization
diffraction,NN,I-Characterization
shows,VBZ,O
that,IN,O
the,DT,O
phosphates,NNS,B-Feature
belong,VBP,O
to,TO,O
the,DT,O
NZP,NNP,B-Feature
type,NN,I-Feature
.,.,O
 , , 
A,JJ,B-Characterization
powder,NN,I-Characterization
test,NN,I-Characterization
reveals,VBZ,O
that,IN,O
sodium,DT,O
phosphates,NNS,B-Feature
belong,VBP,O
to,TO,O
sodium,DT,O
primer,NNP,B-Feature
type,NN,I-Feature
.,.,O
 , , 
In,IN,O
particular,JJ,O
",",",",O
compounds,VBZ,B-Feature
with,IN,O
the,DT,O
NaZr2(PO4)3,NNP,B-Composition
type,NN,O
structure,NN,B-Structure
(,(,O
NZP,NNP,B-Feature
",",",",O
NASICON,NNP,B-Feature
),),O
containing,VBG,O
small,JJ,O
extraframework,NN,O
cations,NNS,B-Composition
(,(,O
Li+,NNP,B-Composition
",",",",O
Na+,NNP,B-Composition
),),O
frequently,RB,O
have,VBP,O
high,JJ,B-Property
ionic,JJ,I-Property
conductivity,NN,I-Property
.,.,O
 , , 
In,IN,O
particular,JJ,O
aromatic,",",O
compounds,VBZ,B-Feature
with,IN,O
the,DT,O
NaZr2(PO4)3,NNP,B-Composition
type,NN,O
C,NN,B-Structure
-(,(,O
NZP,NNP,B-Feature
aromatic,",",O
NASICON,NNP,B-Feature
),),O
containing,VBG,O
4,JJ,O
extraframework,NN,O
cations,NNS,B-Composition
-(,(,O
Li+,NNP,B-Composition
aromatic,",",O
Na+,NNP,B-Composition
),),O
frequently,RB,O
have,VBP,O
high,JJ,B-Property
thermal,JJ,I-Property
conductivity,NN,I-Property
().,.,O
 , , 
The,DT,O
compounds,NNS,B-Feature
are,VBP,O
classified,VBN,O
with,IN,O
the,DT,O
NaZr2(PO4)3,NNP,B-Composition
structure,NN,B-Structure
type,NN,O
(,(,O
NZP,NNP,B-Feature
",",",",O
space,NN,B-Structure
group,NN,I-Structure
R3c,NNP,I-Structure
),),O
.,.,O
 , , 
Bs,DT,O
could,NNS,B-Feature
be,VBP,O
classified,VBN,O
with,IN,O
specific,DT,O
NaZr2(PO4)3,NNP,B-Composition
structure,NN,B-Structure
type,NN,O
(,(,O
NZP,NNP,B-Feature
and,",",O
space,NN,B-Structure
group,NN,I-Structure
R3c,NNP,I-Structure
),),O
</s>,.,O
 , , 
The,DT,O
phosphate,NN,B-Feature
frameworks,NNS,O
are,VBP,O
built,VBN,O
of,IN,O
TiO6,NNP,B-Structure
octahedra,NN,I-Structure
and,CC,O
PO4,NNP,B-Structure
tetrahedra,NN,I-Structure
.,.,O
 , , 
Many,DT,O
Java,NN,B-Feature
frameworks,NNS,O
are,VBP,O
made,VBN,O
of,IN,O
pure,NNP,B-Structure
ATP,NN,I-Structure
and,CC,O
PO4,NNP,B-Structure
tetrahedra,NN,I-Structure
.,.,O
 , , 
Extraframework,NN,O
positions,NNS,B-Structure
M1,NNP,I-Structure
are,VBP,O
fully,RB,O
occupied,VBN,O
by,IN,O
randomly,RB,O
distributed,VBN,O
alkali,JJ,B-Feature
cations,NNS,I-Feature
.,.,O
 , , 
Extraframework,NN,O
positions,NNS,B-Structure
after,NNP,I-Structure
being,VBP,O
fully,RB,O
capable,VBN,O
of,IN,O
randomly,RB,O
picking,VBN,O
neural,JJ,B-Feature
cations,NNS,I-Feature
.,.,O
 , , 
Positions,NNS,B-Structure
